x,linear_u,linear_w,linear_phi,nonlinear_u,nonlinear_w,nonlinear_phi
8.7933333333e-01,1.5431944649e-18,-8.8678030183e-02,-5.9361865329e-02,-9.7101909484e-04,-8.2848336895e-02,-5.4959345326e-02
8.8000000000e-01,1.5386515663e-18,-8.7863504214e-02,-5.9187114224e-02,-9.7750799696e-04,-8.2093846144e-02,-5.4802750617e-02
8.8066666667e-01,1.5340692760e-18,-8.7051269679e-02,-5.9010847846e-02,-9.8388135606e-04,-8.1341400035e-02,-5.4644731582e-02
8.8133333333e-01,1.5294475148e-18,-8.6241346771e-02,-5.8833063147e-02,-9.9013841956e-04,-8.0591017512e-02,-5.4485284918e-02
8.8200000000e-01,1.5247862036e-18,-8.5433755724e-02,-5.8653757080e-02,-9.9627844121e-04,-7.9842717563e-02,-5.4324407316e-02
8.8266666667e-01,1.5200852630e-18,-8.4628516812e-02,-5.8472926594e-02,-1.0023006812e-03,-7.9096519218e-02,-5.4162095465e-02
8.8333333333e-01,1.5153446136e-18,-8.3825650350e-02,-5.8290568638e-02,-1.0082044062e-03,-7.8352441554e-02,-5.3998346046e-02
8.8400000000e-01,1.5105641762e-18,-8.3025176694e-02,-5.8106680158e-02,-1.0139888896e-03,-7.7610503688e-02,-5.3833155740e-02
8.8466666667e-01,1.5057438711e-18,-8.2227116238e-02,-5.7921258097e-02,-1.0196534116e-03,-7.6870724787e-02,-5.3666521219e-02
8.8533333333e-01,1.5008836190e-18,-8.1431489422e-02,-5.7734299398e-02,-1.0251972591e-03,-7.6133124056e-02,-5.3498439154e-02
8.8600000000e-01,1.4959833404e-18,-8.0638316721e-02,-5.7545801000e-02,-1.0306197261e-03,-7.5397720749e-02,-5.3328906210e-02
8.8666666667e-01,1.4910429555e-18,-7.9847618656e-02,-5.7355759844e-02,-1.0359201137e-03,-7.4664534162e-02,-5.3157919048e-02
8.8733333333e-01,1.4860623848e-18,-7.9059415784e-02,-5.7164172863e-02,-1.0410977300e-03,-7.3933583637e-02,-5.2985474325e-02
8.8800000000e-01,1.4810415485e-18,-7.8273728706e-02,-5.6971036993e-02,-1.0461518905e-03,-7.3204888557e-02,-5.2811568693e-02
8.8866666667e-01,1.4759803670e-18,-7.7490578064e-02,-5.6776349167e-02,-1.0510819183e-03,-7.2478468354e-02,-5.2636198799e-02
8.8933333333e-01,1.4708787604e-18,-7.6709984538e-02,-5.6580106314e-02,-1.0558871437e-03,-7.1754342502e-02,-5.2459361287e-02
8.9000000000e-01,1.4657366489e-18,-7.5931968852e-02,-5.6382305363e-02,-1.0605669050e-03,-7.1032530521e-02,-5.2281052796e-02
8.9066666667e-01,1.4605539525e-18,-7.5156551769e-02,-5.6182943240e-02,-1.0651205478e-03,-7.0313051973e-02,-5.2101269959e-02
8.9133333333e-01,1.4553305913e-18,-7.4383754094e-02,-5.5982016871e-02,-1.0695474261e-03,-6.9595926469e-02,-5.1920009407e-02
8.9200000000e-01,1.4500664854e-18,-7.3613596672e-02,-5.5779523176e-02,-1.0738469013e-03,-6.8881173661e-02,-5.1737267765e-02
8.9266666667e-01,1.4447615546e-18,-7.2846100390e-02,-5.5575459078e-02,-1.0780183433e-03,-6.8168813247e-02,-5.1553041654e-02
8.9333333333e-01,1.4394157189e-18,-7.2081286176e-02,-5.5369821494e-02,-1.0820611302e-03,-6.7458864972e-02,-5.1367327690e-02
8.9400000000e-01,1.4340288980e-18,-7.1319174999e-02,-5.5162607342e-02,-1.0859746482e-03,-6.6751348623e-02,-5.1180122485e-02
8.9466666667e-01,1.4286010119e-18,-7.0559787867e-02,-5.4953813535e-02,-1.0897582921e-03,-6.6046284035e-02,-5.0991422646e-02
8.9533333333e-01,1.4231319801e-18,-6.9803145832e-02,-5.4743436986e-02,-1.0934114652e-03,-6.5343691084e-02,-5.0801224776e-02
8.9600000000e-01,1.4176217225e-18,-6.9049269987e-02,-5.4531474606e-02,-1.0969335796e-03,-6.4643589696e-02,-5.0609525473e-02
8.9666666667e-01,1.4120701586e-18,-6.8298181463e-02,-5.4317923304e-02,-1.1003240561e-03,-6.3945999838e-02,-5.0416321330e-02
8.9733333333e-01,1.4064772081e-18,-6.7549901436e-02,-5.4102779986e-02,-1.1035823243e-03,-6.3250941527e-02,-5.0221608938e-02
8.9800000000e-01,1.4008427904e-18,-6.6804451122e-02,-5.3886041557e-02,-1.1067078231e-03,-6.2558434820e-02,-5.0025384880e-02
8.9866666667e-01,1.3951668250e-18,-6.6061851776e-02,-5.3667704920e-02,-1.1097000005e-03,-6.1868499823e-02,-4.9827645736e-02
8.9933333333e-01,1.3894492315e-18,-6.5322124698e-02,-5.3447766975e-02,-1.1125583136e-03,-6.1181156687e-02,-4.9628388081e-02
9.0000000000e-01,1.3836899290e-18,-6.4585291227e-02,-5.3226224620e-02,-1.1152822291e-03,-6.0496425607e-02,-4.9427608487e-02
9.0066666667e-01,1.3778888371e-18,-6.3851372743e-02,-5.3003074753e-02,-1.1178712232e-03,-5.9814326826e-02,-4.9225303520e-02
9.0133333333e-01,1.3720458749e-18,-6.3120390668e-02,-5.2778314269e-02,-1.1203247818e-03,-5.9134880631e-02,-4.9021469740e-02
9.0200000000e-01,1.3661609616e-18,-6.2392366467e-02,-5.2551940059e-02,-1.1226424004e-03,-5.8458107355e-02,-4.8816103706e-02
9.0266666667e-01,1.3602340165e-18,-6.1667321643e-02,-5.2323949014e-02,-1.1248235846e-03,-5.7784027377e-02,-4.8609201968e-02
9.0333333333e-01,1.3542649586e-18,-6.0945277744e-02,-5.2094338024e-02,-1.1268678501e-03,-5.7112661122e-02,-4.8400761076e-02
9.0400000000e-01,1.3482537071e-18,-6.0226256357e-02,-5.1863103974e-02,-1.1287747225e-03,-5.6444029060e-02,-4.8190777571e-02
9.0466666667e-01,1.3422001808e-18,-5.9510279111e-02,-5.1630243750e-02,-1.1305437379e-03,-5.5778151708e-02,-4.7979247992e-02
9.0533333333e-01,1.3361042989e-18,-5.8797367678e-02,-5.1395754233e-02,-1.1321744427e-03,-5.5115049629e-02,-4.7766168873e-02
9.0600000000e-01,1.3299659801e-18,-5.8087543769e-02,-5.1159632305e-02,-1.1336663941e-03,-5.4454743432e-02,-4.7551536742e-02
9.0666666667e-01,1.3237851433e-18,-5.7380829139e-02,-5.0921874843e-02,-1.1350191598e-03,-5.3797253771e-02,-4.7335348125e-02
9.0733333333e-01,1.3175617074e-18,-5.6677245583e-02,-5.0682478725e-02,-1.1362323182e-03,-5.3142601349e-02,-4.7117599540e-02
9.0800000000e-01,1.3112955911e-18,-5.5976814938e-02,-5.0441440825e-02,-1.1373054588e-03,-5.2490806912e-02,-4.6898287503e-02
9.0866666667e-01,1.3049867130e-18,-5.5279559083e-02,-5.0198758015e-02,-1.1382381824e-03,-5.1841891254e-02,-4.6677408523e-02
9.0933333333e-01,1.2986349919e-18,-5.4585499938e-02,-4.9954427165e-02,-1.1390301005e-03,-5.1195875216e-02,-4.6454959107e-02
9.1000000000e-01,1.2922403463e-18,-5.3894659466e-02,-4.9708445145e-02,-1.1396808365e-03,-5.0552779684e-02,-4.6230935754e-02
9.1066666667e-01,1.2858026947e-18,-5.3207059670e-02,-4.9460808820e-02,-1.1401900249e-03,-4.9912625592e-02,-4.6005334961e-02
9.1133333333e-01,1.2793219557e-18,-5.2522722597e-02,-4.9211515055e-02,-1.1405573120e-03,-4.9275433920e-02,-4.5778153219e-02
9.1200000000e-01,1.2727980476e-18,-5.1841670334e-02,-4.8960560711e-02,-1.1407823559e-03,-4.8641225694e-02,-4.5549387015e-02
9.1266666667e-01,1.2662308888e-18,-5.1163925009e-02,-4.8707942650e-02,-1.1408648264e-03,-4.8010021988e-02,-4.5319032830e-02
9.1333333333e-01,1.2596203977e-18,-5.0489508795e-02,-4.8453657729e-02,-1.1408044057e-03,-4.7381843921e-02,-4.5087087141e-02
9.1400000000e-01,1.2529664925e-18,-4.9818443903e-02,-4.8197702804e-02,-1.1406007877e-03,-4.6756712662e-02,-4.4853546421e-02
9.1466666667e-01,1.2462690915e-18,-4.9150752590e-02,-4.7940074730e-02,-1.1402536790e-03,-4.6134649423e-02,-4.4618407136e-02
9.1533333333e-01,1.2395281128e-18,-4.8486457151e-02,-4.7680770358e-02,-1.1397627986e-03,-4.5515675466e-02,-4.4381665750e-02
9.1600000000e-01,1.2327434745e-18,-4.7825579926e-02,-4.7419786539e-02,-1.1391278780e-03,-4.4899812099e-02,-4.4143318719e-02
9.1666666667e-01,1.2259150946e-18,-4.7168143295e-02,-4.7157120120e-02,-1.1383486615e-03,-4.4287080677e-02,-4.3903362497e-02
9.1733333333e-01,1.2190428913e-18,-4.6514169682e-02,-4.6892767947e-02,-1.1374249062e-03,-4.3677502601e-02,-4.3661793533e-02
9.1800000000e-01,1.2121267823e-18,-4.5863681550e-02,-4.6626726864e-02,-1.1363563824e-03,-4.3071099323e-02,-4.3418608269e-02
9.1866666667e-01,1.2051666857e-18,-4.5216701406e-02,-4.6358993712e-02,-1.1351428735e-03,-4.2467892337e-02,-4.3173803143e-02
9.1933333333e-01,1.1981625193e-18,-4.4573251801e-02,-4.6089565332e-02,-1.1337841763e-03,-4.1867903190e-02,-4.2927374590e-02
9.2000000000e-01,1.1911142008e-18,-4.3933355323e-02,-4.5818438560e-02,-1.1322801009e-03,-4.1271153471e-02,-4.2679319037e-02
9.2066666667e-01,1.1840216480e-18,-4.3297034608e-02,-4.5545610233e-02,-1.1306304712e-03,-4.0677664821e-02,-4.2429632909e-02
9.2133333333e-01,1.1768847785e-18,-4.2664312330e-02,-4.5271077183e-02,-1.1288351247e-03,-4.0087458927e-02,-4.2178312625e-02
9.2200000000e-01,1.1697035101e-18,-4.2035211207e-02,-4.4994836243e-02,-1.1268939130e-03,-3.9500557521e-02,-4.1925354599e-02
9.2266666667e-01,1.1624777602e-18,-4.1409753998e-02,-4.4716884241e-02,-1.1248067018e-03,-3.8916982388e-02,-4.1670755239e-02
9.2333333333e-01,1.1552074464e-18,-4.0787963507e-02,-4.4437218004e-02,-1.1225733707e-03,-3.8336755356e-02,-4.1414510951e-02
9.2400000000e-01,1.1478924862e-18,-4.0169862576e-02,-4.4155834358e-02,-1.1201938141e-03,-3.7759898303e-02,-4.1156618133e-02
9.2466666667e-01,1.1405327969e-18,-3.9555474092e-02,-4.3872730126e-02,-1.1176679405e-03,-3.7186433154e-02,-4.0897073179e-02
9.2533333333e-01,1.1331282959e-18,-3.8944820986e-02,-4.3587902129e-02,-1.1149956735e-03,-3.6616381884e-02,-4.0635872480e-02
9.2600000000e-01,1.1256789006e-18,-3.8337926227e-02,-4.3301347185e-02,-1.1121769513e-03,-3.6049766514e-02,-4.0373012419e-02
9.2666666667e-01,1.1181845281e-18,-3.7734812830e-02,-4.3013062112e-02,-1.1092117271e-03,-3.5486609112e-02,-4.0108489376e-02
9.2733333333e-01,1.1106450957e-18,-3.7135503851e-02,-4.2723043723e-02,-1.1060999693e-03,-3.4926931798e-02,-3.9842299727e-02
9.2800000000e-01,1.1030605205e-18,-3.6540022389e-02,-4.2431288832e-02,-1.1028416616e-03,-3.4370756738e-02,-3.9574439839e-02
9.2866666667e-01,1.0954307195e-18,-3.5948391585e-02,-4.2137794249e-02,-1.0994368031e-03,-3.3818106144e-02,-3.9304906078e-02
9.2933333333e-01,1.0877556099e-18,-3.5360634621e-02,-4.1842556783e-02,-1.0958854087e-03,-3.3269002281e-02,-3.9033694804e-02
9.3000000000e-01,1.0800351086e-18,-3.4776774725e-02,-4.1545573240e-02,-1.0921875089e-03,-3.2723467460e-02,-3.8760802371e-02
9.3066666667e-01,1.0722691325e-18,-3.4196835166e-02,-4.1246840423e-02,-1.0883431502e-03,-3.2181524039e-02,-3.8486225129e-02
9.3133333333e-01,1.0644575984e-18,-3.3620839254e-02,-4.0946355136e-02,-1.0843523952e-03,-3.1643194427e-02,-3.8209959422e-02
9.3200000000e-01,1.0566004232e-18,-3.3048810343e-02,-4.0644114177e-02,-1.0802153228e-03,-3.1108501081e-02,-3.7932001590e-02
9.3266666667e-01,1.0486975237e-18,-3.2480771830e-02,-4.0340114346e-02,-1.0759320284e-03,-3.0577466506e-02,-3.7652347967e-02
9.3333333333e-01,1.0407488165e-18,-3.1916747155e-02,-4.0034352437e-02,-1.0715026239e-03,-3.0050113257e-02,-3.7370994883e-02
9.3400000000e-01,1.0327542184e-18,-3.1356759799e-02,-3.9726825245e-02,-1.0669272379e-03,-2.9526463936e-02,-3.7087938662e-02
9.3466666667e-01,1.0247136457e-18,-3.0800833287e-02,-3.9417529560e-02,-1.0622060161e-03,-2.9006541196e-02,-3.6803175623e-02
9.3533333333e-01,1.0166270153e-18,-3.0248991186e-02,-3.9106462173e-02,-1.0573391212e-03,-2.8490367738e-02,-3.6516702082e-02
9.3600000000e-01,1.0084942434e-18,-2.9701257107e-02,-3.8793619871e-02,-1.0523267331e-03,-2.7977966311e-02,-3.6228514346e-02
9.3666666667e-01,1.0003152465e-18,-2.9157654702e-02,-3.8478999438e-02,-1.0471690494e-03,-2.7469359714e-02,-3.5938608721e-02
9.3733333333e-01,9.9208994105e-19,-2.8618207668e-02,-3.8162597659e-02,-1.0418662849e-03,-2.6964570796e-02,-3.5646981504e-02
9.3800000000e-01,9.8381824330e-19,-2.8082939744e-02,-3.7844411313e-02,-1.0364186726e-03,-2.6463622454e-02,-3.5353628990e-02
9.3866666667e-01,9.7550006953e-19,-2.7551874710e-02,-3.7524437180e-02,-1.0308264631e-03,-2.5966537635e-02,-3.5058547468e-02
9.3933333333e-01,9.6713533594e-19,-2.7025036392e-02,-3.7202672036e-02,-1.0250899253e-03,-2.5473339335e-02,-3.4761733221e-02
9.4000000000e-01,9.5872395868e-19,-2.6502448658e-02,-3.6879112656e-02,-1.0192093464e-03,-2.4984050600e-02,-3.4463182528e-02
9.4066666667e-01,9.5026585384e-19,-2.5984135417e-02,-3.6553755812e-02,-1.0131850320e-03,-2.4498694524e-02,-3.4162891662e-02
9.4133333333e-01,9.4176093748e-19,-2.5470120624e-02,-3.6226598275e-02,-1.0070173064e-03,-2.4017294253e-02,-3.3860856890e-02
9.4200000000e-01,9.3320912556e-19,-2.4960428275e-02,-3.5897636813e-02,-1.0007065127e-03,-2.3539872980e-02,-3.3557074477e-02
9.4266666667e-01,9.2461033401e-19,-2.4455082410e-02,-3.5566868192e-02,-9.9425301304e-04,-2.3066453949e-02,-3.3251540680e-02
9.4333333333e-01,9.1596447872e-19,-2.3954107111e-02,-3.5234289176e-02,-9.8765718861e-04,-2.2597060455e-02,-3.2944251752e-02
9.4400000000e-01,9.0727147550e-19,-2.3457526505e-02,-3.4899896525e-02,-9.8091944010e-04,-2.2131715841e-02,-3.2635203939e-02
9.4466666667e-01,8.9853124010e-19,-2.2965364760e-02,-3.4563687001e-02,-9.7404018767e-04,-2.1670443500e-02,-3.2324393485e-02
9.4533333333e-01,8.8974368824e-19,-2.2477646089e-02,-3.4225657361e-02,-9.6701987123e-04,-2.1213266876e-02,-3.2011816626e-02
9.4600000000e-01,8.8090873555e-19,-2.1994394748e-02,-3.3885804359e-02,-9.5985895057e-04,-2.0760209463e-02,-3.1697469594e-02
9.4666666667e-01,8.7202629765e-19,-2.1515635035e-02,-3.3544124749e-02,-9.5255790559e-04,-2.0311294804e-02,-3.1381348616e-02
9.4733333333e-01,8.6309629006e-19,-2.1041391292e-02,-3.3200615282e-02,-9.4511723644e-04,-1.9866546493e-02,-3.1063449912e-02
9.4800000000e-01,8.5411862827e-19,-2.0571687905e-02,-3.2855272707e-02,-9.3753746374e-04,-1.9425988175e-02,-3.0743769699e-02
9.4866666667e-01,8.4509322770e-19,-2.0106549302e-02,-3.2508093771e-02,-9.2981912874e-04,-1.8989643544e-02,-3.0422304188e-02
9.4933333333e-01,8.3602000372e-19,-1.9645999955e-02,-3.2159075217e-02,-9.2196279353e-04,-1.8557536345e-02,-3.0099049585e-02
9.5000000000e-01,8.2689887164e-19,-1.9190064380e-02,-3.1808213789e-02,-9.1396904123e-04,-1.8129690373e-02,-2.9774002089e-02
9.5066666667e-01,8.1772974673e-19,-1.8738767135e-02,-3.1455506227e-02,-9.0583847614e-04,-1.7706129474e-02,-2.9447157895e-02
9.5133333333e-01,8.0851254419e-19,-1.8292132823e-02,-3.1100949268e-02,-8.9757172399e-04,-1.7286877545e-02,-2.9118513193e-02
9.5200000000e-01,7.9924717915e-19,-1.7850186090e-02,-3.0744539649e-02,-8.8916943208e-04,-1.6871958534e-02,-2.8788064168e-02
9.5266666667e-01,7.8993356671e-19,-1.7412951625e-02,-3.0386274103e-02,-8.8063226950e-04,-1.6461396437e-02,-2.8455806999e-02
9.5333333333e-01,7.8057162191e-19,-1.6980454160e-02,-3.0026149362e-02,-8.7196092731e-04,-1.6055215305e-02,-2.8121737858e-02
9.5400000000e-01,7.7116125970e-19,-1.6552718472e-02,-2.9664162155e-02,-8.6315611876e-04,-1.5653439237e-02,-2.7785852915e-02
9.5466666667e-01,7.6170239503e-19,-1.6129769381e-02,-2.9300309210e-02,-8.5421857945e-04,-1.5256092383e-02,-2.7448148333e-02
9.5533333333e-01,7.5219494274e-19,-1.5711631751e-02,-2.8934587252e-02,-8.4514906755e-04,-1.4863198946e-02,-2.7108620269e-02
9.5600000000e-01,7.4263881765e-19,-1.5298330489e-02,-2.8566993002e-02,-8.3594836399e-04,-1.4474783177e-02,-2.6767264876e-02
9.5666666667e-01,7.3303393450e-19,-1.4889890545e-02,-2.8197523183e-02,-8.2661727267e-04,-1.4090869383e-02,-2.6424078300e-02
9.5733333333e-01,7.2338020800e-19,-1.4486336914e-02,-2.7826174513e-02,-8.1715662062e-04,-1.3711481917e-02,-2.6079056683e-02
9.5800000000e-01,7.1367755276e-19,-1.4087694636e-02,-2.7452943707e-02,-8.0756725828e-04,-1.3336645186e-02,-2.5732196161e-02
9.5866666667e-01,7.0392588338e-19,-1.3693988791e-02,-2.7077827481e-02,-7.9785005960e-04,-1.2966383649e-02,-2.5383492865e-02
9.5933333333e-01,6.9412511438e-19,-1.3305244506e-02,-2.6700822545e-02,-7.8800592234e-04,-1.2600721815e-02,-2.5032942920e-02
9.6000000000e-01,6.8427516023e-19,-1.2921486951e-02,-2.6321925611e-02,-7.7803576820e-04,-1.2239684246e-02,-2.4680542447e-02
9.6066666667e-01,6.7437593532e-19,-1.2542741339e-02,-2.5941133385e-02,-7.6794054306e-04,-1.1883295553e-02,-2.4326287559e-02
9.6133333333e-01,6.6442735402e-19,-1.2169032927e-02,-2.5558442572e-02,-7.5772121721e-04,-1.1531580402e-02,-2.3970174366e-02
9.6200000000e-01,6.5442933063e-19,-1.1800387018e-02,-2.5173849877e-02,-7.4737878549e-04,-1.1184563508e-02,-2.3612198972e-02
9.6266666667e-01,6.4438177937e-19,-1.1436828956e-02,-2.4787352000e-02,-7.3691426756e-04,-1.0842269640e-02,-2.3252357474e-02
9.6333333333e-01,6.3428461443e-19,-1.1078384130e-02,-2.4398945640e-02,-7.2632870807e-04,-1.0504723617e-02,-2.2890645965e-02
9.6400000000e-01,6.2413774994e-19,-1.0725077975e-02,-2.4008627493e-02,-7.1562317690e-04,-1.0171950312e-02,-2.2527060532e-02
9.6466666667e-01,6.1394109996e-19,-1.0376935968e-02,-2.3616394255e-02,-7.0479876936e-04,-9.8439746478e-03,-2.2161597257e-02
9.6533333333e-01,6.0369457850e-19,-1.0033983629e-02,-2.3222242616e-02,-6.9385660640e-04,-9.5208216014e-03,-2.1794252217e-02
9.6600000000e-01,5.9339809952e-19,-9.6962465252e-03,-2.2826169268e-02,-6.8279783481e-04,-9.2025162008e-03,-2.1425021481e-02
9.6666666667e-01,5.8305157690e-19,-9.3637502652e-03,-2.2428170898e-02,-6.7162362746e-04,-8.8890835267e-03,-2.1053901116e-02
9.6733333333e-01,5.7265492450e-19,-9.0365205030e-03,-2.2028244191e-02,-6.6033518352e-04,-8.5805487118e-03,-2.0680887181e-02
9.6800000000e-01,5.6220805608e-19,-8.7145829367e-03,-2.1626385832e-02,-6.4893372864e-04,-8.2769369416e-03,-2.0305975729e-02
9.6866666667e-01,5.5171088538e-19,-8.3979633085e-03,-2.1222592500e-02,-6.3742051520e-04,-7.9782734540e-03,-1.9929162810e-02
9.6933333333e-01,5.4116332605e-19,-8.0866874047e-03,-2.0816860876e-02,-6.2579682253e-04,-7.6845835392e-03,-1.9550444467e-02
9.7000000000e-01,5.3056529171e-19,-7.7807810561e-03,-2.0409187637e-02,-6.1406395712e-04,-7.3958925405e-03,-1.9169816736e-02
9.7066666667e-01,5.1991669591e-19,-7.4802701376e-03,-1.9999569456e-02,-6.0222325283e-04,-7.1122258535e-03,-1.8787275651e-02
9.7133333333e-01,5.0921745214e-19,-7.1851805685e-03,-1.9588003005e-02,-5.9027607113e-04,-6.8336089268e-03,-1.8402817236e-02
9.7200000000e-01,4.9846747384e-19,-6.8955383126e-03,-1.9174484956e-02,-5.7822380133e-04,-6.5600672620e-03,-1.8016437514e-02
9.7266666667e-01,4.8766667438e-19,-6.6113693778e-03,-1.8759011976e-02,-5.6606786078e-04,-6.2916264133e-03,-1.7628132499e-02
9.7333333333e-01,4.7681496708e-19,-6.3326998167e-03,-1.8341580731e-02,-5.5380969513e-04,-6.0283119881e-03,-1.7237898200e-02
9.7400000000e-01,4.6591226522e-19,-6.0595557261e-03,-1.7922187884e-02,-5.4145077853e-04,-5.7701496470e-03,-1.6845730622e-02
9.7466666667e-01,4.5495848198e-19,-5.7919632475e-03,-1.7500830097e-02,-5.2899261386e-04,-5.5171651036e-03,-1.6451625762e-02
9.7533333333e-01,4.4395353052e-19,-5.5299485667e-03,-1.7077504028e-02,-5.1643673297e-04,-5.2693841247e-03,-1.6055579614e-02
9.7600000000e-01,4.3289732393e-19,-5.2735379143e-03,-1.6652206334e-02,-5.0378469692e-04,-5.0268325306e-03,-1.5657588163e-02
9.7666666667e-01,4.2178977524e-19,-5.0227575651e-03,-1.6224933671e-02,-4.9103809619e-04,-4.7895361950e-03,-1.5257647393e-02
9.7733333333e-01,4.1063079742e-19,-4.7776338388e-03,-1.5795682689e-02,-4.7819855092e-04,-4.5575210448e-03,-1.4855753278e-02
9.7800000000e-01,3.9942030339e-19,-4.5381930996e-03,-1.5364450040e-02,-4.6526771115e-04,-4.3308130606e-03,-1.4451901788e-02
9.7866666667e-01,3.8815820600e-19,-4.3044617564e-03,-1.4931232372e-02,-4.5224725707e-04,-4.1094382767e-03,-1.4046088887e-02
9.7933333333e-01,3.7684441805e-19,-4.0764662628e-03,-1.4496026329e-02,-4.3913889921e-04,-3.8934227811e-03,-1.3638310534e-02
9.8000000000e-01,3.6547885229e-19,-3.8542331170e-03,-1.4058828555e-02,-4.2594437874e-04,-3.6827927153e-03,-1.3228562683e-02
9.8066666667e-01,3.5406142140e-19,-3.6377888620e-03,-1.3619635692e-02,-4.1266546766e-04,-3.4775742750e-03,-1.2816841279e-02
9.8133333333e-01,3.4259203799e-19,-3.4271600856e-03,-1.3178444379e-02,-3.9930396906e-04,-3.2777937095e-03,-1.2403142265e-02
9.8200000000e-01,3.3107061465e-19,-3.2223734205e-03,-1.2735251252e-02,-3.8586171735e-04,-3.0834773224e-03,-1.1987461576e-02
9.8266666667e-01,3.1949706387e-19,-3.0234555440e-03,-1.2290052945e-02,-3.7234057854e-04,-2.8946514712e-03,-1.1569795141e-02
9.8333333333e-01,3.0787129810e-19,-2.8304331785e-03,-1.1842846091e-02,-3.5874245043e-04,-2.7113425674e-03,-1.1150138887e-02
9.8400000000e-01,2.9619322974e-19,-2.6433330912e-03,-1.1393627319e-02,-3.4506926289e-04,-2.5335770772e-03,-1.0728488729e-02
9.8466666667e-01,2.8446277112e-19,-2.4621820941e-03,-1.0942393259e-02,-3.3132297811e-04,-2.3613815206e-03,-1.0304840583e-02
9.8533333333e-01,2.7267983451e-19,-2.2870070444e-03,-1.0489140534e-02,-3.1750559083e-04,-2.1947824723e-03,-9.8791903529e-03
9.8600000000e-01,2.6084433213e-19,-2.1178348440e-03,-1.0033865768e-02,-3.0361912858e-04,-2.0338065612e-03,-9.4515339415e-03
9.8666666667e-01,2.4895617613e-19,-1.9546924401e-03,-9.5765655828e-03,-2.8966565198e-04,-1.8784804711e-03,-9.0218672435e-03
9.8733333333e-01,2.3701527863e-19,-1.7976068248e-03,-9.1172365962e-03,-2.7564725491e-04,-1.7288309401e-03,-8.5901861484e-03
9.8800000000e-01,2.2502155165e-19,-1.6466050353e-03,-8.6558754249e-03,-2.6156606486e-04,-1.5848847610e-03,-8.1564865399e-03
9.8866666667e-01,2.1297490717e-19,-1.5017141538e-03,-8.1924786831e-03,-2.4742424311e-04,-1.4466687816e-03,-7.7207642958e-03
9.8933333333e-01,2.0087525713e-19,-1.3629613079e-03,-7.7270429828e-03,-2.3322398500e-04,-1.3142099044e-03,-7.2830152879e-03
9.9000000000e-01,1.8872251338e-19,-1.2303736700e-03,-7.2595649337e-03,-2.1896752021e-04,-1.1875350867e-03,-6.8432353823e-03
9.9066666667e-01,1.7651658773e-19,-1.1039784581e-03,-6.7900411432e-03,-2.0465711300e-04,-1.0666713410e-03,-6.4014204394e-03
9.9133333333e-01,1.6425739192e-19,-9.8380293501e-04,-6.3184682165e-03,-1.9029506249e-04,-9.5164573490e-04,-5.9575663134e-03
9.9200000000e-01,1.5194483765e-19,-8.6987440914e-04,-5.8448427564e-03,-1.7588370287e-04,-8.4248539095e-04,-5.5116688528e-03
9.9266666667e-01,1.3957883655e-19,-7.6222023403e-04,-5.3691613637e-03,-1.6142540373e-04,-7.3921748709e-04,-5.0637239002e-03
9.9333333333e-01,1.2715930017e-19,-6.6086780855e-04,-4.8914206366e-03,-1.4692257026e-04,-6.4186925654e-04,-4.6137272923e-03
9.9400000000e-01,1.1468614004e-19,-5.6584457694e-04,-4.4116171714e-03,-1.3237764356e-04,-5.5046798793e-04,-4.1616748598e-03
9.9466666667e-01,1.0215926761e-19,-4.7717802879e-04,-3.9297475619e-03,-1.1779310089e-04,-4.6504102533e-04,-3.7075624277e-03
